file_path,raw_text,processed_text,text
images/IMG_5793.JPG,"A Habitable Grief

Long ago
Iwas a child in a strange country:

I was Irish in England.

learned
asecond language there
which has stood me in good stead—

the lingua franca of a lost land.

A dialect in which
what had never been could still be found.

‘The infinite horizon. Always far
and impossible. That contrary passion
to be whole.

This is what language is:

a habitable grief. A turn of speech

for the everyday and ordinary abrasion
of losses such as this

which hurts
just enough to be a scar.

And heals just enough to be a nation.
",a habitable grief long ago i was a child in a strange country i was irish in england learned a second language there which has stood me in good stead the lingua franca of a lost land a dialect in which what had never been could still be found the infinite horizon always far and impossible that contrary passion to be whole this is what language is a habitable grief a turn of speech for the everyday and ordinary abrasion of losses such as this which hurts just enough to be a scar and heals just enough to be a nation,"A Habitable Grief

Long ago
Iwas a child in a strange country:

I was Irish in England.

learned
asecond language there
which has stood me in good stead—

the lingua franca of a lost land.

A dialect in which
what had never been could still be found.

‘The infinite horizon. Always far
and impossible. That contrary passion
to be whole.

This is what language is:

a habitable grief. A turn of speech

for the everyday and ordinary abrasion
of losses such as this

which hurts
just enough to be a scar.

And heals just enough to be a nation.
 a habitable grief long ago i was a child in a strange country i was irish in england learned a second language there which has stood me in good stead the lingua franca of a lost land a dialect in which what had never been could still be found the infinite horizon always far and impossible that contrary passion to be whole this is what language is a habitable grief a turn of speech for the everyday and ordinary abrasion of losses such as this which hurts just enough to be a scar and heals just enough to be a nation"
images/IMG_5591.PNG,"Its easy tolove
through a cold spring
when the poles

of the willows

turn green

pollen falls like
ayellow curtain

and the scent of
Paper Whites

but to love for a lifetime
takes talent
",its easy to love through a coldspring when the poles of the willows turn green pollen falls like a yellow curtain and the scent of paperwhites but to love for a lifetime takes talent,"Its easy tolove
through a cold spring
when the poles

of the willows

turn green

pollen falls like
ayellow curtain

and the scent of
Paper Whites

but to love for a lifetime
takes talent
 its easy to love through a coldspring when the poles of the willows turn green pollen falls like a yellow curtain and the scent of paperwhites but to love for a lifetime takes talent"
images/IMG_6926.PNG,"Our Real Work

It may be that when we no longer know what to do
we have come to our real work,

and that when we no longer know which way to go
we have come to our real journey.

The mind that is not baffled is not employed.

The impeded stream is the one that sings.
",our real work it may be that when we no longer know what to do we have come to our real work and that when we no longer know which way to go we have come to our real journey the mind that is not baffled is not employed the impeded stream is the one that sings,"Our Real Work

It may be that when we no longer know what to do
we have come to our real work,

and that when we no longer know which way to go
we have come to our real journey.

The mind that is not baffled is not employed.

The impeded stream is the one that sings.
 our real work it may be that when we no longer know what to do we have come to our real work and that when we no longer know which way to go we have come to our real journey the mind that is not baffled is not employed the impeded stream is the one that sings"
images/IMG_6853.JPG,"A Lesson on Love

My dog and I do not speak the same language,
Yet every day, she tells me:

I trust you to know when I need to go for a walk.
I will let you hold me when you need to

and I will ask you for love when I need it,

On the days you are sick, I will lie beside you.

I will look for you in rooms when you are not here,
and I will greet you with so much joy

when you come home.

I will guard you when you sleep.

I will wag my tail and let you know

that everything will be okay

on your bad days,

and 1 know that you will do

the same on mine.

And from this I learn that my dog
and I actually do speak the same language.

After all, the universe is a kindly ancient thing.
It gave love as a mother tongue to every being.
",a lesson on love my dog and i do not speak the same language yet every day she tells me i trust you to know when i need to go for a walk i will let you hold me when you need to andi will ask you for love when i need it on the days you are sick i will lie beside you i will look for you in rooms when you are not here and i will greet you with so much joy when you come home i will guard you when you sleep i will wag my tail and let you know that everything will be okay on your bad days and 1 know that you will do the same on mine and from this i learn that my dog and i actually do speak the same language after all the universe is a kindly ancient thing it gave love as a mother tongue to every being,"A Lesson on Love

My dog and I do not speak the same language,
Yet every day, she tells me:

I trust you to know when I need to go for a walk.
I will let you hold me when you need to

and I will ask you for love when I need it,

On the days you are sick, I will lie beside you.

I will look for you in rooms when you are not here,
and I will greet you with so much joy

when you come home.

I will guard you when you sleep.

I will wag my tail and let you know

that everything will be okay

on your bad days,

and 1 know that you will do

the same on mine.

And from this I learn that my dog
and I actually do speak the same language.

After all, the universe is a kindly ancient thing.
It gave love as a mother tongue to every being.
 a lesson on love my dog and i do not speak the same language yet every day she tells me i trust you to know when i need to go for a walk i will let you hold me when you need to andi will ask you for love when i need it on the days you are sick i will lie beside you i will look for you in rooms when you are not here and i will greet you with so much joy when you come home i will guard you when you sleep i will wag my tail and let you know that everything will be okay on your bad days and 1 know that you will do the same on mine and from this i learn that my dog and i actually do speak the same language after all the universe is a kindly ancient thing it gave love as a mother tongue to every being"
images/IMG_1655.PNG,,, 
images/IMG_1535.PNG,"Poem

Iloved my friend.

He went away from me.
There’s nothing more to say.
The poem ends,

Soft as it began—

Iloved my friend.
",poem i loved my friend he went away from me theres nothing more to say the poem ends soft as it began i loved my friend,"Poem

Iloved my friend.

He went away from me.
There’s nothing more to say.
The poem ends,

Soft as it began—

Iloved my friend.
 poem i loved my friend he went away from me theres nothing more to say the poem ends soft as it began i loved my friend"
images/IMG_5592.JPG,"Ruth Lepson

The Day of Our Divorce Hearing

you treated me to lunch, a spaghetti place.
We had never been so kind to each other.
When you said I'm still a slob we laughed.
After lunch we stood in the parking lot.
You said, You have the last word

but I said, No, I'm tired of being

the one who sums things up.

You get the last word.

But you couldn't think of one,

So off you went to our silver car,
Tto our red one.

Its three years later,

And even that's just a story now.
Lately I don’t feel as if I lived with you.
But I remember our kin

: dness that day,
when it no longer mattered.
",ruth l epson the day of our divorce hearing you treated me to lunch a spaghetti place we had never been so kind to each other when you said im still a slob we laughed after lunch we stood in the parking lot you said you have the last word but i said no im tired of being the one who sums things up you get the last word but you couldnt think of one so off you went to our silver cart to our redone its three years later and even thats just a story now lately i dont feel as if i lived with you but i remember our kindness that day when it no longer mattered,"Ruth Lepson

The Day of Our Divorce Hearing

you treated me to lunch, a spaghetti place.
We had never been so kind to each other.
When you said I'm still a slob we laughed.
After lunch we stood in the parking lot.
You said, You have the last word

but I said, No, I'm tired of being

the one who sums things up.

You get the last word.

But you couldn't think of one,

So off you went to our silver car,
Tto our red one.

Its three years later,

And even that's just a story now.
Lately I don’t feel as if I lived with you.
But I remember our kin

: dness that day,
when it no longer mattered.
 ruth l epson the day of our divorce hearing you treated me to lunch a spaghetti place we had never been so kind to each other when you said im still a slob we laughed after lunch we stood in the parking lot you said you have the last word but i said no im tired of being the one who sums things up you get the last word but you couldnt think of one so off you went to our silver cart to our redone its three years later and even thats just a story now lately i dont feel as if i lived with you but i remember our kindness that day when it no longer mattered"
images/IMG_5961.JPG,"Sweet springtime showers
and no words can express
how sad it all is
",sweet springtime showers and no words can express how sad it all is,"Sweet springtime showers
and no words can express
how sad it all is
 sweet springtime showers and no words can express how sad it all is"
images/IMG_9331.JPG,"rreedo m
saadi Youssef
translated by Khaled Mattawa

Alone, now you are free.

You pick a sky and name it
a sky to live in
a sky to refuse

But if you want know
if you are really free

and to remain free

you must steady yourself
on a foothold of earth

so that the earth may rise

so that you may give
wings

to the children of the earth
below
",rree dom saadi youssef translated by khaled mattawa alone now you are free you pick a sky and name it as ky to live in a sky to refuse but if you want know if you are really free and to remain free you must steady yourself on a foothold of earth so that the earth may rise so that you may give wings to the children of the earth below,"rreedo m
saadi Youssef
translated by Khaled Mattawa

Alone, now you are free.

You pick a sky and name it
a sky to live in
a sky to refuse

But if you want know
if you are really free

and to remain free

you must steady yourself
on a foothold of earth

so that the earth may rise

so that you may give
wings

to the children of the earth
below
 rree dom saadi youssef translated by khaled mattawa alone now you are free you pick a sky and name it as ky to live in a sky to refuse but if you want know if you are really free and to remain free you must steady yourself on a foothold of earth so that the earth may rise so that you may give wings to the children of the earth below"
images/IMG_9330.JPG,"A DEEP-SWORN VOW

Oruers because you did not keep

That deep-sworn vow have been friends of mine;
Yet always when I look death in the face,
When I clamber to the heights of sleep,

Or when I grow excited with wine,

Suddenly I meet your face.

(1917)
",a deep sworn vow or u ers because you did not keep that deep sworn vow have been friends of mine yet always when i look death in the face when i clamber to the heights of sleep or when i grow excited with wine suddenly i meet your face 1917,"A DEEP-SWORN VOW

Oruers because you did not keep

That deep-sworn vow have been friends of mine;
Yet always when I look death in the face,
When I clamber to the heights of sleep,

Or when I grow excited with wine,

Suddenly I meet your face.

(1917)
 a deep sworn vow or u ers because you did not keep that deep sworn vow have been friends of mine yet always when i look death in the face when i clamber to the heights of sleep or when i grow excited with wine suddenly i meet your face 1917"
images/IMG_7080.PNG,"It doesn't do any good to blame people or the time—

one is oneself all those people. We are the time.
",it doesnt do any good to blame people or the time one is oneself all those people we are the time,"It doesn't do any good to blame people or the time—

one is oneself all those people. We are the time.
 it doesnt do any good to blame people or the time one is oneself all those people we are the time"
images/IMG_3780.JPG,"POETRY

Poetry is made to heal

the broken heart

and my heart is broken

so James if you're out there reading this
I never liked your stupid skateboard tricks
",poetry poetry is made to heal the broken heart and my heart is broken so james if youre out there reading this i never liked your stupid skateboard tricks,"POETRY

Poetry is made to heal

the broken heart

and my heart is broken

so James if you're out there reading this
I never liked your stupid skateboard tricks
 poetry poetry is made to heal the broken heart and my heart is broken so james if youre out there reading this i never liked your stupid skateboard tricks"
images/IMG_6217.PNG,"In order to be free you

permission 0

emands

",in order to be free you permission 0emands,"In order to be free you

permission 0

emands

 in order to be free you permission 0emands"
images/IMG_9326.JPG,"the lesson of the falling leaves

the leaves believe
such letting go is love
such love is faith

such faith is grace
such grace is god

i agree with the leaves
",the lesson of the falling leaves the leaves believe such letting go is love such love is faith such faith is grace such grace is god i agree with the leaves,"the lesson of the falling leaves

the leaves believe
such letting go is love
such love is faith

such faith is grace
such grace is god

i agree with the leaves
 the lesson of the falling leaves the leaves believe such letting go is love such love is faith such faith is grace such grace is god i agree with the leaves"
images/IMG_7444.JPG,"Our task as [humans] is to find the few principles that will
calm the infinite anguish of free souls. We must mend what
has been torn apart, make justice imaginable again in a world
so obviously unjust, give happiness a meaning once more to
peoples poisoned by the misery of the century. [...] [I]t is a
superhuman task. But superhuman is the term for tasks we
take a long time to accomplish, that’s all.
",our task as humans is to find the few principles that will calm the infinite anguish of free souls we must mend what has been torn apart make justice imaginable again in a world so obviously unjust give happiness a meaning once more to peoples poisoned by the misery of the century it is a superhuman task but superhuman is the term for tasks we take a long time to accomplish thats all,"Our task as [humans] is to find the few principles that will
calm the infinite anguish of free souls. We must mend what
has been torn apart, make justice imaginable again in a world
so obviously unjust, give happiness a meaning once more to
peoples poisoned by the misery of the century. [...] [I]t is a
superhuman task. But superhuman is the term for tasks we
take a long time to accomplish, that’s all.
 our task as humans is to find the few principles that will calm the infinite anguish of free souls we must mend what has been torn apart make justice imaginable again in a world so obviously unjust give happiness a meaning once more to peoples poisoned by the misery of the century it is a superhuman task but superhuman is the term for tasks we take a long time to accomplish thats all"
images/IMG_5284.JPG,"Please

Do you think of me
as often
as I think

of you?
",please do you think of me as often as i think of you,"Please

Do you think of me
as often
as I think

of you?
 please do you think of me as often as i think of you"
images/IMG_7493.JPG,"In the End

I was ready to give it all up—everything. I was half out of
my mind with love. And I didn’t think twice about what I
was throwing into the fire, as long as I could keep it
burning for just another minute—if only I was allowed to
sit awhile longer beside its pale glow.

That was how I loved you in the end. With my body cold
and shuddering. With empty hands over smoldering ash,
counting out the minutes.
",in the end i was ready to give it all up everything i was half out of my mind with love and i didnt think twice about what i was throwing into the fire as long as i could keep it burning for just another minute if only i was allowed to sit a while longer be side its pale glow that was how i loved you in the end with my body cold and shuddering with empty hands over smoldering ash counting out the minutes,"In the End

I was ready to give it all up—everything. I was half out of
my mind with love. And I didn’t think twice about what I
was throwing into the fire, as long as I could keep it
burning for just another minute—if only I was allowed to
sit awhile longer beside its pale glow.

That was how I loved you in the end. With my body cold
and shuddering. With empty hands over smoldering ash,
counting out the minutes.
 in the end i was ready to give it all up everything i was half out of my mind with love and i didnt think twice about what i was throwing into the fire as long as i could keep it burning for just another minute if only i was allowed to sit a while longer be side its pale glow that was how i loved you in the end with my body cold and shuddering with empty hands over smoldering ash counting out the minutes"
images/IMG_4367.PNG,"There's No Word in English for the First Rain of Any Season

My friend's mother usedlto say
that everytime you ry, you are
cxying for everything that has
happened since the last time
vyoucried. Ceramic piggy bank
Durstingwithadebtof salt.

‘When Iheganto transition
itwasn't into a daughter, but
instead aflood. Wide-eyed breach.
Birth of memory. I took the pills
inside me & out spilled blue

nail polish, ropes of silver chain,
‘my mother's curl, my father's
sgin-drowned face, sky blue baby
clothes soaked in lake water, fish
hooks, sapphire earrings, spent
copper shells, Christmas cards,
prom tickets, & my birth certificate
drenched till dissolving, handfuls
ofbaby teeth, trout scales, burst
ballpoints, vertebrae, knuckle
bones worntodice, one diamond
‘missing froma second wedding
‘ing-the list goes on & on & ends
asall things seemto, polished
brilliant by hard rain.
",theres no word in english for the first rain of any season my friends mother use dl to say that every time your y you are cx ying for everything that has happened since the last time v you cried ceramic piggy bank durst ing with a debt of salt when i hegan to transition it wasnt into a daughter but instead a flood wide eyed breach birth of memory i took the pills inside me out spilled blue nail polish ropes of silver chain my mothers curl my father ssg in drowned face sky blue baby clothes soaked in lake water fishhooks sapphire earrings spent copper shells christmas cards prom tickets my birth certificate drenched till dissolving handfuls of baby teeth trout scales burst ball points vertebrae knuckle bone sworn to dice one diamond missing from a second wedding ing the list goes on on ends as all things seem to polished brilliant by hard rain,"There's No Word in English for the First Rain of Any Season

My friend's mother usedlto say
that everytime you ry, you are
cxying for everything that has
happened since the last time
vyoucried. Ceramic piggy bank
Durstingwithadebtof salt.

‘When Iheganto transition
itwasn't into a daughter, but
instead aflood. Wide-eyed breach.
Birth of memory. I took the pills
inside me & out spilled blue

nail polish, ropes of silver chain,
‘my mother's curl, my father's
sgin-drowned face, sky blue baby
clothes soaked in lake water, fish
hooks, sapphire earrings, spent
copper shells, Christmas cards,
prom tickets, & my birth certificate
drenched till dissolving, handfuls
ofbaby teeth, trout scales, burst
ballpoints, vertebrae, knuckle
bones worntodice, one diamond
‘missing froma second wedding
‘ing-the list goes on & on & ends
asall things seemto, polished
brilliant by hard rain.
 theres no word in english for the first rain of any season my friends mother use dl to say that every time your y you are cx ying for everything that has happened since the last time v you cried ceramic piggy bank durst ing with a debt of salt when i hegan to transition it wasnt into a daughter but instead a flood wide eyed breach birth of memory i took the pills inside me out spilled blue nail polish ropes of silver chain my mothers curl my father ssg in drowned face sky blue baby clothes soaked in lake water fishhooks sapphire earrings spent copper shells christmas cards prom tickets my birth certificate drenched till dissolving handfuls of baby teeth trout scales burst ball points vertebrae knuckle bone sworn to dice one diamond missing from a second wedding ing the list goes on on ends as all things seem to polished brilliant by hard rain"
images/IMG_6404.JPG,"THE POEM

It was like getting a love letter from a tree

Eyes closed forever to find you—

There isa life which -
if I could have it
I would have chosen for myself from the beginning
",the poem it was like getting a love letter from a tree eyes closed forever to find you there is a life which if i could have it i would have chosen for myself from the beginning,"THE POEM

It was like getting a love letter from a tree

Eyes closed forever to find you—

There isa life which -
if I could have it
I would have chosen for myself from the beginning
 the poem it was like getting a love letter from a tree eyes closed forever to find you there is a life which if i could have it i would have chosen for myself from the beginning"
images/IMG_0273.PNG,"Our Real Work

It may be that when we no longer know what to do
we have come to our real work,

and that when we no longer know which way to go
we have come to our real journey.

The mind that is not baffled is not employed.

The impeded stream is the one that sings.
",our real work it may be that when we no longer know what to do we have come to our real work and that when we no longer know which way to go we have come to our real journey the mind that is not baffled is not employed the impeded stream is the one that sings,"Our Real Work

It may be that when we no longer know what to do
we have come to our real work,

and that when we no longer know which way to go
we have come to our real journey.

The mind that is not baffled is not employed.

The impeded stream is the one that sings.
 our real work it may be that when we no longer know what to do we have come to our real work and that when we no longer know which way to go we have come to our real journey the mind that is not baffled is not employed the impeded stream is the one that sings"
images/IMG_6213.JPG,"if 1 Had Three Lives

After “Melbourne” by the Whitlams

If I had three lives, I’d marry you in two.

The other? Perhaps that life over there

at Starbucks, sitting alone, writing—a memoir,

maybe a novel or this poem. No kids probably,

4 small apartment with a view of the river,

and books—lots of books—and time to read.

Friends to laugh with, and a man sometimes,

for a weekend, to remember what skin feels like

when it’s alive. I'd be thinner in that life, vegan,
practice yoga. I'd go to art films, farmers markets,
drink martinis in swingy skirts and big jewelry.

I’d vacation on the Maine coast and wear a flannel shirt
weekend guy left behind, loving the smell of sweat

and aftershave more than I did him. I’d walk the beach
at sunrise, find perfect shell spirals and study pockmarks
water makes in sand. And I’d wonder sometimes

if I’d ever find you.
",if1 had three lives after melbourne by the whitlams if i had three lives id marry you in two the other perhaps that life over there at starbucks sitting alone writing a memoir may be a novel or this poem no kids probably 4 small apartment with a view of the river and books lots of books and time to read friends to laugh with andaman sometimes for a weekend to remember what skin feels like when its alive id be thinner in that life vegan practice yoga id goto art films farmers markets drink martin is in swing y skirts and big jewelry id vacation on the maine coast and wear a flannel shirt weekend guy left behind loving the smell of sweat and aftershave more than i did him id walk the beach at sunrise find perfect shell spirals and study pock marks water make sins and an did wonder sometimes if id ever find you,"if 1 Had Three Lives

After “Melbourne” by the Whitlams

If I had three lives, I’d marry you in two.

The other? Perhaps that life over there

at Starbucks, sitting alone, writing—a memoir,

maybe a novel or this poem. No kids probably,

4 small apartment with a view of the river,

and books—lots of books—and time to read.

Friends to laugh with, and a man sometimes,

for a weekend, to remember what skin feels like

when it’s alive. I'd be thinner in that life, vegan,
practice yoga. I'd go to art films, farmers markets,
drink martinis in swingy skirts and big jewelry.

I’d vacation on the Maine coast and wear a flannel shirt
weekend guy left behind, loving the smell of sweat

and aftershave more than I did him. I’d walk the beach
at sunrise, find perfect shell spirals and study pockmarks
water makes in sand. And I’d wonder sometimes

if I’d ever find you.
 if1 had three lives after melbourne by the whitlams if i had three lives id marry you in two the other perhaps that life over there at starbucks sitting alone writing a memoir may be a novel or this poem no kids probably 4 small apartment with a view of the river and books lots of books and time to read friends to laugh with andaman sometimes for a weekend to remember what skin feels like when its alive id be thinner in that life vegan practice yoga id goto art films farmers markets drink martin is in swing y skirts and big jewelry id vacation on the maine coast and wear a flannel shirt weekend guy left behind loving the smell of sweat and aftershave more than i did him id walk the beach at sunrise find perfect shell spirals and study pock marks water make sins and an did wonder sometimes if id ever find you"
images/IMG_9450.PNG,"You must write every single day of your life.

You must lurk in libraries and climb the stacks
like ladders to sniff books like perfumes

and wear books like hats upon your crazy heads...

May you be in love every day for the next 20,000 days.
And out of that love, remake a world.
",you must write every single day of your life you must lurk in libraries and climb the stacks like ladders to sniff books like perfumes and wear books like hats upon your crazy heads may you be in love everyday for the next 20000 days and out of that love remake a world,"You must write every single day of your life.

You must lurk in libraries and climb the stacks
like ladders to sniff books like perfumes

and wear books like hats upon your crazy heads...

May you be in love every day for the next 20,000 days.
And out of that love, remake a world.
 you must write every single day of your life you must lurk in libraries and climb the stacks like ladders to sniff books like perfumes and wear books like hats upon your crazy heads may you be in love everyday for the next 20000 days and out of that love remake a world"
images/IMG_7327.PNG,"3. I don’t want to be restored to reason

Music falls measure by measure

To the floor, but desire is a striptease
Performed in reverse. The heart’s ore
Buried miles deep, and for what?
",3 i dont want to be restored to reason music falls measure by measure to the floor but desire is a striptease performed in reverse the heart sore buried miles deep and for what,"3. I don’t want to be restored to reason

Music falls measure by measure

To the floor, but desire is a striptease
Performed in reverse. The heart’s ore
Buried miles deep, and for what?
 3 i dont want to be restored to reason music falls measure by measure to the floor but desire is a striptease performed in reverse the heart sore buried miles deep and for what"
images/IMG_5652.PNG,"FacEDOWN

“The man working on my back says,

Tim concerned with your relationship to pain,
he’s joking, but not, his elbow bearing
down on some back bedroom in the house
‘of my spine, He asks how it feels

and I say, tsa good hurt. But harder.
Deeper. He presses a star in an upper
‘galaxy and the heat of an astronomical object
dics in my shoulder blade. He tells me

he can trace the curve of what I'm made of.
ask him to get under my wingspan,

press deep into the part of me that aches.
Classical music plays in the background
and I remember the violinist who left me

in high school after a friend slid himself
inside me even though I said no.

How can we repair another lifetime?

How can we break away from what we hold?
“The man working on my back

moves his thumb slowly down the edges

‘of my vertebrae, says, J know we can heal this.
Ie doesn’t have to hurt to be good.
",face down the man working on my back says tim concerned with your relationship to pain hes joking but not his elbow bearing down on some back bedroom in the house of my spine he asks how it feels and is a yts a good hurt but harder deeper he presses a star in an upper galaxy and the heat of an astronomical object dics in my shoulder blade he tells me he can trace the curve of what im made of ask him to get under my wingspan press deep into the part of me that aches classical music plays in the background and i remember the violinist who left me in high school after a friend slid himself inside me even though i said no how can we repair another lifetime how can we break away from what we hold the man working on my back moves his thumb slowly down the edges of my vertebrae says j know we can health is ie doesnt have to hurt to be good,"FacEDOWN

“The man working on my back says,

Tim concerned with your relationship to pain,
he’s joking, but not, his elbow bearing
down on some back bedroom in the house
‘of my spine, He asks how it feels

and I say, tsa good hurt. But harder.
Deeper. He presses a star in an upper
‘galaxy and the heat of an astronomical object
dics in my shoulder blade. He tells me

he can trace the curve of what I'm made of.
ask him to get under my wingspan,

press deep into the part of me that aches.
Classical music plays in the background
and I remember the violinist who left me

in high school after a friend slid himself
inside me even though I said no.

How can we repair another lifetime?

How can we break away from what we hold?
“The man working on my back

moves his thumb slowly down the edges

‘of my vertebrae, says, J know we can heal this.
Ie doesn’t have to hurt to be good.
 face down the man working on my back says tim concerned with your relationship to pain hes joking but not his elbow bearing down on some back bedroom in the house of my spine he asks how it feels and is a yts a good hurt but harder deeper he presses a star in an upper galaxy and the heat of an astronomical object dics in my shoulder blade he tells me he can trace the curve of what im made of ask him to get under my wingspan press deep into the part of me that aches classical music plays in the background and i remember the violinist who left me in high school after a friend slid himself inside me even though i said no how can we repair another lifetime how can we break away from what we hold the man working on my back moves his thumb slowly down the edges of my vertebrae says j know we can health is ie doesnt have to hurt to be good"
images/IMG_6398.JPG,"YELLOW

When they turn the sun

on again I’ll plant children

under it, I’ll light up my soul

with a match and let it sing, I'll

take my mother and soap her up, I'll

take my bones and polish them, I’ll
vacuum up my stale hair, I’ll

pay all my neighbors’ bad debts, I’ll

write a poem called Yellow and put

my lips down to drink it up, I'll

feed myself spoonfuls of heat and
everyone will be home playing with

their wings and the planet will

shudder with all those smiles and

there will be no poison anywhere, no plague
in the sky and there will be a mother-broth
for all of the people and we will

never die, not one of us, we'll go on

won’t we?
",yellow when they turn the sun on again ill plant children under i till light up my soul with a match and let it sing ill take my mother and soap her up ill take my bones and polish the mill vacuum up my stale hair ill pay all my neighbors bad debts ill write a poem called yellow and put my lips down to drink it up ill feed myself spoonfuls of heat and everyone will be home playing with their wings and the planet will shudder with all those smiles and there will be no poison anywhere no plague in the sky and there will be a mother broth for all of the people and we will never die not one of us well go on wont we,"YELLOW

When they turn the sun

on again I’ll plant children

under it, I’ll light up my soul

with a match and let it sing, I'll

take my mother and soap her up, I'll

take my bones and polish them, I’ll
vacuum up my stale hair, I’ll

pay all my neighbors’ bad debts, I’ll

write a poem called Yellow and put

my lips down to drink it up, I'll

feed myself spoonfuls of heat and
everyone will be home playing with

their wings and the planet will

shudder with all those smiles and

there will be no poison anywhere, no plague
in the sky and there will be a mother-broth
for all of the people and we will

never die, not one of us, we'll go on

won’t we?
 yellow when they turn the sun on again ill plant children under i till light up my soul with a match and let it sing ill take my mother and soap her up ill take my bones and polish the mill vacuum up my stale hair ill pay all my neighbors bad debts ill write a poem called yellow and put my lips down to drink it up ill feed myself spoonfuls of heat and everyone will be home playing with their wings and the planet will shudder with all those smiles and there will be no poison anywhere no plague in the sky and there will be a mother broth for all of the people and we will never die not one of us well go on wont we"
images/IMG_7090.JPG,"Sees

7 he People of the Other Village

hate the people of this village
and would nail our hats

to our heads for tefusing in their Presence
or staple our hands to our foebeon NCe to

for refusing to salute them

Temove them

4 a ; he: et st: mail them packages of rats,
ght with broken glass.

We do this, they do that.

They peel the larynx from one of our brothers’ throats,

We devein one of their sisters.

The quicksand pits they built were good,

Our amputation teams were better.

We trained some birds to steal their wheat.

They sent us exploding ambassadors of peace.

They do this, we do that.

We canceled our sheep imports.

They no longer bought our blankets.

We mocked their greatest poet

and when that had no effect

we parodied the way they dance

which did cause pain, so they, in turn, said out God

was leprous, hairless. ;

We do this, they do that. 2 mee

Ten thousand (10,000) years: tn thousand eee

- (20,000) brutal, beautiful years

",sees7he people of the other village hate the people of this village and would nail our hats to our heads forte fusing in their presence or staple our hands to our foe be on nce to for refusing to salute the mtemovethem4aheetst mail them packages of rats ght with broken glass we do this they do that they peel the larynx from one of our brothers throats wed eve in one of their sisters the quicksand pits they built were good our amputation teams were better we trained some birds to steal their wheat they sent us exploding ambassadors of peace they do this we do that we canceled our sheep imports they no longer bought our blankets we mocked their greatest poet and when that had no effect we parodied the way they dance which did cause pain so they in turn said out god was leprous hairless we do this they do that 2meetenthousand10000 years tn thousand eee20000 brutal beautiful years,"Sees

7 he People of the Other Village

hate the people of this village
and would nail our hats

to our heads for tefusing in their Presence
or staple our hands to our foebeon NCe to

for refusing to salute them

Temove them

4 a ; he: et st: mail them packages of rats,
ght with broken glass.

We do this, they do that.

They peel the larynx from one of our brothers’ throats,

We devein one of their sisters.

The quicksand pits they built were good,

Our amputation teams were better.

We trained some birds to steal their wheat.

They sent us exploding ambassadors of peace.

They do this, we do that.

We canceled our sheep imports.

They no longer bought our blankets.

We mocked their greatest poet

and when that had no effect

we parodied the way they dance

which did cause pain, so they, in turn, said out God

was leprous, hairless. ;

We do this, they do that. 2 mee

Ten thousand (10,000) years: tn thousand eee

- (20,000) brutal, beautiful years

 sees7he people of the other village hate the people of this village and would nail our hats to our heads forte fusing in their presence or staple our hands to our foe be on nce to for refusing to salute the mtemovethem4aheetst mail them packages of rats ght with broken glass we do this they do that they peel the larynx from one of our brothers throats wed eve in one of their sisters the quicksand pits they built were good our amputation teams were better we trained some birds to steal their wheat they sent us exploding ambassadors of peace they do this we do that we canceled our sheep imports they no longer bought our blankets we mocked their greatest poet and when that had no effect we parodied the way they dance which did cause pain so they in turn said out god was leprous hairless we do this they do that 2meetenthousand10000 years tn thousand eee20000 brutal beautiful years"
images/IMG_7133.PNG,"I tell my students, it's not difficult to identify with
somebody like yourself, somebody next door who
looks like you.

What's more difficult is to identify with someone you
don't see, who's very far away, who's a different color,
who eats a different kind of food.

When you begin to do that then literature is really
performing its wonders.
",i tell my students its not difficult to identify with somebody like yourself somebody next door who looks like you whats more difficult is to identify with someone you dont see who s very far away whos a different color who eats a different kind of food when you begin to do that then literature is really performing its wonders,"I tell my students, it's not difficult to identify with
somebody like yourself, somebody next door who
looks like you.

What's more difficult is to identify with someone you
don't see, who's very far away, who's a different color,
who eats a different kind of food.

When you begin to do that then literature is really
performing its wonders.
 i tell my students its not difficult to identify with somebody like yourself somebody next door who looks like you whats more difficult is to identify with someone you dont see who s very far away whos a different color who eats a different kind of food when you begin to do that then literature is really performing its wonders"
images/IMG_6749.PNG,"We do not believe in ourselves until someone
reveals that deep inside us something is valuable,
worth listening to, worthy of our trust, sacred to our
touch. Once we believe in ourselves, we can risk
curiosity, wonder, spontaneous delight or any
experience that reveals the human spirit.

— ee. cummings
",we do not believe in ourselves until someone reveals that deep inside us something is valuable worth listening to worthy of our trust sacred to our touch once we believe in ourselves we can risk curiosity wonder spontaneous delight or any experience that reveals the human spirit ee cummings,"We do not believe in ourselves until someone
reveals that deep inside us something is valuable,
worth listening to, worthy of our trust, sacred to our
touch. Once we believe in ourselves, we can risk
curiosity, wonder, spontaneous delight or any
experience that reveals the human spirit.

— ee. cummings
 we do not believe in ourselves until someone reveals that deep inside us something is valuable worth listening to worthy of our trust sacred to our touch once we believe in ourselves we can risk curiosity wonder spontaneous delight or any experience that reveals the human spirit ee cummings"
images/IMG_3195.PNG,"And now that you don't have to be perfect,

you can be good.
",and now that you dont have to be perfect you can be good,"And now that you don't have to be perfect,

you can be good.
 and now that you dont have to be perfect you can be good"
